Engineer,JobDate,JobNumber ,ClientName,SITENAME,Product,Vendor,ServiceType,TimeIN,TimeOUT,JobStatus ,NonClosureReason,Remarks,KMStart,KMEnd,SalesRep,Location,Area / City,NatureOfJob,CostCentre,Day,Actual Hours,School ID - SLP
SHIJO,22-Jan-19,,EPSON,DAFZA,TM-L500A,EPSON,TRAINING,08.00AM,01.00PM,TRAINING,,,,,,,,,,,,
SHIJO,22-Jan-19,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,CLAIMING,,,,,,,,,,,,
SHIJO,22-Jan-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,23-Jan-19,17855,Apex Business Solutions FZE,Apex Business Solutions FZE,L-805 ,EPSON,REPAIR,08:00 AM,09:10 AM,completed informed,,,,,,,,,,,,
SHIJO,23-Jan-19,17834,HBC PRINTER SUPPLIES,HBC PRINTER SUPPLIES,TM-U220B,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,23-Jan-19,17844,Dr. Nutrition,Dr. Nutrition,LQ-590II,EPSON,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,23-Jan-19,17865,Blue Bell Computers ,Blue Bell Computers ,L850,EPSON,REPAIR,11:15 AM,12:30 PM,Completed,,,,,,,,,,,,
SHIJO,23-Jan-19,17743,Connection Readymade Ajman,Connection Readymade Ajman,L565,EPSON,REPAIR,12:30 PM,1:45pm,Completed,,,,,,,,,,,,
SHIJO,23-Jan-19,17770,SPIDER COMPURTER TRADING LLC,SPIDER COMPURTER TRADING LLC,LQ-350,EPSON,REPAIR,02:15 PM,3:25pm,Completed,,,,,,,,,,,,
SHIJO,23-Jan-19,17771,LULU Itnl. Marbles,LULU Itnl. Marbles,LQ-350 ,EPSON,REPAIR,03:25 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,24-Jan-19,17676,Roger Ghauche Building Contracting LLC,Roger Ghauche Building Contracting LLC,L1300,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,24-Jan-19,17649,cash customer,cash customer,L3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,24-Jan-19,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,24-Jan-19,17697,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,24-Jan-19,17706,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,24-Jan-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,25-Jan-19,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,08:00 AM,09:10 AM,quoted,,,,,,,,,,,,
SHIJO,25-Jan-19,17716,Al-Zareen Electrical Trading,Al-Zareen Electrical Trading,L-365,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,25-Jan-19,17725,"Al Afaq Al Aribiha Building contrating, Sharjah","Al Afaq Al Aribiha Building contrating, Sharjah",L565,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,25-Jan-19,17740,Jacky electronics,Jacky electronics,L805,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,25-Jan-19,17741,Jacky electronics,Jacky electronics,L1800,EPSON,REPAIR,12:30 PM,1:45pm,CANCELLED,,,,,,,,,,,,
SHIJO,25-Jan-19,17743,Connection Readymade Ajman,Connection Readymade Ajman,L565,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,28-Jan-19,17676,Roger Ghauche Building Contracting LLC,Roger Ghauche Building Contracting LLC,L1300,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,28-Jan-19,17649,cash customer,cash customer,L3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,28-Jan-19,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,28-Jan-19,17697,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,28-Jan-19,17706,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,28-Jan-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,29-Jan-19,17744,Ensure services,Ensure services,L3050,EPSON,REPAIR,08:00 AM,09:10 AM,cancelled asked to give to Al Nasera,,,,,,,,,,,,
SHIJO,29-Jan-19,17556,ROYAL TASTE CATERING,ROYAL TASTE CATERING,L550,EPSON,REPAIR,09:10 AM,10:10 AM,qoute sent,,,,,,,,,,,,
SHIJO,29-Jan-19,17570,Mabrook Computers & Electronics LLC,Mabrook Computers & Electronics LLC,L805,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,29-Jan-19,17578,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,29-Jan-19,17587,Grand PCD Trading,Grand PCD Trading,L382 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,29-Jan-19,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,30-Jan-19,17877,Golden Gulf Travel and Tourism,Golden Gulf Travel and Tourism,L386 ,EPSON,REPAIR,08:00 AM,09:10 AM,Completed,,,,,,,,,,,,
SHIJO,30-Jan-19,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,30-Jan-19,17613,High Way Travel & Tourism,High Way Travel & Tourism,L-805 ,EPSON,REPAIR,10:10 AM,11:15 AM,cancelled,,,,,,,,,,,,
SHIJO,30-Jan-19,17619,Cash Customer,Cash Customer,L805,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,30-Jan-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,30-Jan-19,17630,SIS General Trading LLC,SIS General Trading LLC,L3060,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,31-Jan-19,17889,Techys Technology,Techys Technology,TM-T88V,EPSON,REPAIR,08:00 AM,12:00pm,TESTING,,,,,,,,,,,,
SHIJO,31-Jan-19,17890,Techys Technology,Techys Technology,LX-350,EPSON,REPAIR,12:00 PM,02:00 PM,COMPLETED informed,,,,,,,,,,,,
SHIJO,31-Jan-19,17891,Al Zarouni Auto Garage,Al Zarouni Auto Garage,L-565,EPSON,REPAIR,02:00 PM,04:00 PM,Cancelled,,,,,,,,,,,,
SHIJO,31-Jan-19,17893,Starworld  Stationary,Starworld  Stationary,L382 ,EPSON,REPAIR,04:00 PM,05:00 PM,ordered,,,,,,,,,,,,
SHIJO,03-Feb-19,17898,cash customer,cash customer, L355,EPSON,REPAIR,08:00 AM,10:00 AM,TESTING,,,,,,,,,,,,
SHIJO,03-Feb-19,17630,SIS General Trading LLC,SIS General Trading LLC,L3060,EPSON,REPAIR,10:00 AM,11:00 AM,completed,,,,,,,,,,,,
SHIJO,03-Feb-19,17631,Kalon technology Trading FZCO,Kalon technology Trading FZCO,LQ-350,EPSON,REPAIR,11:00AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,03-Feb-19,17632,Kalon technology Trading FZCO,Kalon technology Trading FZCO,L382 ,EPSON,REPAIR,12:00 PM,02:00 PM,completed,,,,,,,,,,,,
SHIJO,03-Feb-19,17640,Cash Customer,Cash Customer,L365,EPSON,REPAIR,02:00 PM,03:00 PM,completed,,,,,,,,,,,,
SHIJO,03-Feb-19,17642,Cash Customer,Cash Customer,L3060 ,EPSON,REPAIR,03:00 PM,04:00 PM,completed,,,,,,,,,,,,
SHIJO,03-Feb-19,17647,Cash Customer,Cash Customer,L382 ,EPSON,REPAIR,04:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,04-Feb-19,17676,Roger Ghauche Building Contracting LLC,Roger Ghauche Building Contracting LLC,L1300,EPSON,REPAIR,08:00 AM,09:10 AM,completed,completed,,,,,,,,,,,
SHIJO,04-Feb-19,17649,cash customer,cash customer,L3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,completed,,,,,,,,,,,
SHIJO,04-Feb-19,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:10 AM,11:15 AM,Completed,Completed,,,,,,,,,,,
SHIJO,04-Feb-19,17697,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,completed,,,,,,,,,,,
SHIJO,04-Feb-19,17706,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,completed,,,,,,,,,,,
SHIJO,04-Feb-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,02:15 PM,5:00PM,completed,completed,,,,,,,,,,,
SHIJO,05-Feb-19,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,08:00 AM,09:10 AM,quoted,quoted,,,,,,,,,,,
SHIJO,05-Feb-19,17716,Al-Zareen Electrical Trading,Al-Zareen Electrical Trading,L-365,EPSON,REPAIR,09:10 AM,10:10 AM,completed,completed,,,,,,,,,,,
SHIJO,05-Feb-19,17725,"Al Afaq Al Aribiha Building contrating, Sharjah","Al Afaq Al Aribiha Building contrating, Sharjah",L565,EPSON,REPAIR,10:10 AM,11:15 AM,completed,completed,,,,,,,,,,,
SHIJO,05-Feb-19,17740,Jacky electronics,Jacky electronics,L805,EPSON,REPAIR,11:15 AM,12:30 PM,completed,completed,,,,,,,,,,,
SHIJO,05-Feb-19,17741,Jacky electronics,Jacky electronics,L1800,EPSON,REPAIR,12:30 PM,1:45pm,CANCELLED,CANCELLED,,,,,,,,,,,
SHIJO,05-Feb-19,17743,Connection Readymade Ajman,Connection Readymade Ajman,L565,EPSON,REPAIR,02:15 PM,5:00PM,completed,completed,,,,,,,,,,,
SHIJO,06-Feb-19,17912,Blue Bell Computers ,Blue Bell Computers ,L3050,EPSON,REPAIR,08:00 AM,01:00 PM,complete,,,,,,,,,,,,
SHIJO,06-Feb-19,17913,Blue Bell Computers ,Blue Bell Computers ,L805,EPSON,REPAIR,01:00 PM,04:00 PM,complete,,,,,,,,,,,,
SHIJO,06-Feb-19,17914,GULF INOX TRADING LLC,GULF INOX TRADING LLC,LQ-590,EPSON,REPAIR,04:00 PM,05:00 PM,TESTING,,,,,,,,,,,,
SHIJO,07-Feb-19,6987,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,08:00 AM,11:00 AM,complete,,,,,,,,,,,,
SHIJO,07-Feb-19,17708,STARWORLD  Stationery LLC,STARWORLD  Stationery LLC,L382 ,EPSON,REPAIR,11:00 AM,1:00pm,Pending,,,,,,,,,,,,
SHIJO,07-Feb-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,01:00 PM,02:00 PM,Completed,,,,,,,,,,,,
SHIJO,07-Feb-19,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,02:00 PM,3:00pm,Completed,,,,,,,,,,,,
SHIJO,07-Feb-19,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,3:00pm,04:00 PM,quoted,,,,,,,,,,,,
SHIJO,07-Feb-19,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,04:00 PM,5:00pm,Completed/inf,,,,,,,,,,,,
SHIJO,10-Feb-19,17923,Cash Customer,Cash Customer,L386,EPSON,REPAIR,8:00am,09:00 AM,Cancelled,,,,,,,,,,,,
SHIJO,10-Feb-19,17741,Jacky electronics,Jacky electronics,L1800,Epson,REPAIR,9:00am,10:00 AM,COMPLETED,,,,,,,,,,,,
SHIJO,10-Feb-19,17912,Blue Bell Computers ,Blue Bell Computers ,L3050,EPSON,REPAIR,10:00 AM,11:00 AM,,,,,,,,,,,,,
SHIJO,10-Feb-19,17913,Blue Bell Computers ,Blue Bell Computers ,L805,EPSON,REPAIR,11:00AM,12:00 PM,,,,,,,,,,,,,
SHIJO,10-Feb-19,17448,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,L3050,EPSON,REPAIR,12:00 PM,02:00 PM,,,,,,,,,,,,,
SHIJO,10-Feb-19,17398,True Value Computers LLC,True Value Computers LLC,L365,EPSON,REPAIR,02:00 PM,03:00 PM,,,,,,,,,,,,,
SHIJO,10-Feb-19,17630,SIS General Trading LLC,SIS General Trading LLC,L3060,EPSON,REPAIR,3:00pm,5:00pm,,,,,,,,,,,,,
SHIJO,11-Feb-19,17754,Gulf News,Gulf News,P9000V,EPSON,REPAIR,08:00 AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,11-Feb-19,17716,Al-Zareen Electrical Trading,Al-Zareen Electrical Trading,L-365,EPSON,CLAIMING,9:00am,10:00 AM,completed,,,,,,,,,,,,
SHIJO,11-Feb-19,17725,"Al Afaq Al Aribiha Building contrating, Sharjah","Al Afaq Al Aribiha Building contrating, Sharjah",L565,EPSON,CLAIMING,10:00am,11:00 AM,completed,,,,,,,,,,,,
SHIJO,11-Feb-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,11:00 AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,11-Feb-19,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,completed,,,,,,,,,,,,
SHIJO,11-Feb-19,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,completed,,,,,,,,,,,,
SHIJO,11-Feb-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,12-Feb-19,17247,EVER COOL,EVER COOL,L-3060,EPSON,CLAIMING,08.00AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,12-Feb-19,17255,Netsoft Computers LLC,Netsoft Computers LLC,LQ-2190,EPSON,CLAIMING,9:00am,11:00 AM,completed,,,,,,,,,,,,
SHIJO,12-Feb-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,11:00 AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,12-Feb-19,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,completed,,,,,,,,,,,,
SHIJO,12-Feb-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,14-Feb-19,6987,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,08:00 AM,11:00 AM,complete,,,,,,,,,,,,
SHIJO,13-Feb-19,17708,STARWORLD  Stationery LLC,STARWORLD  Stationery LLC,L382 ,EPSON,REPAIR,11:00 AM,1:00pm,Pending,,,,,,,,,,,,
SHIJO,13-Feb-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,01:00 PM,02:00 PM,Completed,,,,,,,,,,,,
SHIJO,13-Feb-19,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,02:00 PM,3:00pm,Completed,,,,,,,,,,,,
SHIJO,13-Feb-19,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,3:00pm,04:00 PM,quoted,,,,,,,,,,,,
SHIJO,13-Feb-19,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,04:00 PM,5:00pm,Completed/inf,,,,,,,,,,,,
SHIJO,14-Feb-19,17939,Techys Technology,Techys Technology,LX-350,EPSON,REPAIR,08.00AM,09.00AM,not claimed,,,,,,,,,,,,
SHIJO,14-Feb-19,17556,ROYAL TASTE CATERING,ROYAL TASTE CATERING,L550,EPSON,REPAIR,09:10 AM,10:10 AM,qoute sent,,,,,,,,,,,,
SHIJO,14-Feb-19,17570,Mabrook Computers & Electronics LLC,Mabrook Computers & Electronics LLC,L805,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,14-Feb-19,17578,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,14-Feb-19,17587,Grand PCD Trading,Grand PCD Trading,L382 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,14-Feb-19,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,17-Feb-19,17941,CATS Computers,CATS Computers,L6190,EPSON,REPAIR,08.00AM,09.00AM,completed informed,,,,,,,,,,,,
SHIJO,17-Feb-19,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,17-Feb-19,17587,Grand PCD Trading,Grand PCD Trading,L382 ,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,17-Feb-19,17495,Danfoss fzco,Danfoss fzco,L-3060,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,17-Feb-19,17642,cash customer,cash customer,L3060 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,17-Feb-19,17648,Hadeed Hardware & Tools,Hadeed Hardware & Tools,LQ-350,EPSON,REPAIR,02:15 PM,3:25pm,completed,,,,,,,,,,,,
SHIJO,17-Feb-19,17631,Kalon technology Trading FZCO,Kalon technology Trading FZCO,LQ-350,EPSON,REPAIR,03:25 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,18-Feb-19,17669,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,FX-890,EPSON,REPAIR,08:00 AM,09:00 AM,quoted,,,,,,,,,,,,
SHIJO,18-Feb-19,17941,CATS Computers,CATS Computers,L6190,EPSON,REPAIR,09:00 AM,10:00am,completed,,,,,,,,,,,,
SHIJO,18-Feb-19,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,10:00 AM,11:00 AM,completed,,,,,,,,,,,,
SHIJO,18-Feb-19,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,11:00AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,18-Feb-19,17721,Fasel Engineering,Fasel Engineering,LQ-690,EPSON,REPAIR,12:00 PM,02:00 PM,warranty yet to claimed,,,,,,,,,,,,
SHIJO,18-Feb-19,17737,New Port Ttrading,New Port Ttrading,L1300,EPSON,REPAIR,02:00 PM,03:00 PM,completed,,,,,,,,,,,,
SHIJO,18-Feb-19,17613,High Way Travel & Tourism,High Way Travel & Tourism,L-805 ,EPSON,REPAIR,03:00 PM,04:00 PM,CANCELLED,,,,,,,,,,,,
SHIJO,18-Feb-19,17619,Almoe Service Centre,Almoe Service Centre,7500,EPSON,REPAIR,04:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,19-Feb-19,17855,Apex Business Solutions FZE,Apex Business Solutions FZE,L-805 ,EPSON,REPAIR,08:00 AM,09:10 AM,completed informed,,,,,,,,,,,,
SHIJO,19-Feb-19,17834,HBC PRINTER SUPPLIES,HBC PRINTER SUPPLIES,TM-U220B,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,19-Feb-19,17844,Dr. Nutrition,Dr. Nutrition,LQ-590II,EPSON,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,19-Feb-19,17865,Blue Bell Computers ,Blue Bell Computers ,L850,EPSON,REPAIR,11:15 AM,12:30 PM,Completed,,,,,,,,,,,,
SHIJO,19-Feb-19,17867,Kalon technology Trading FZCO,Kalon technology Trading FZCO,LQ-350 ,EPSON,REPAIR,12:30 PM,1:45pm,Completed,,,,,,,,,,,,
SHIJO,19-Feb-19,17868,"E-SOLUTIONS FZLC,DUBAI","E-SOLUTIONS FZLC,DUBAI",L-3060,EPSON,REPAIR,02:15 PM,3:25pm,Completed,,,,,,,,,,,,
SHIJO,19-Feb-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,03:25 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,20-Feb-19,17958,Unithra International,Unithra International,LQ-690,EPSON,REPAIR,08:00 AM,09:00 AM,Testing,,,,,,,,,,,,
SHIJO,20-Feb-19,6320,Nova Prints,Nova Prints,LX-350,EPSON,CLAIMING,9:00am,10:00 AM,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-19,6333,Express Computer,Express Computer,LQ-690,EPSON,CLAIMING,10:00am,11:00 AM,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-19,17167,TASHEEL RAS AL KHOR,TASHEEL RAS AL KHOR,LQ350,EPSON,CLAIMING,11:00 AM,12:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-19,6356,Mega Speed System LLC,Mega Speed System LLC,L1300,EPSON,CLAIMING,12:00 PM,1:00pm,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-19,17193,Armur Welding,Armur Welding,lq350,EPSON,CLAIMING,01:00 PM,2:00pm,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-19,17203,Al Rashidiya computers,Al Rashidiya computers,LQ-2190,EPSON,CLAIMING,02:00 PM,03:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-01,17234,Al Shasha Computer LLC,Al Shasha Computer LLC,L386,EPSON,CLAIMING,03:00 PM,04:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,20-Feb-19,17233,Al Shasha Computer LLC,Al Shasha Computer LLC,L386,EPSON,CLAIMING,04:00 PM,05:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,21-Feb-19,17247,EVER COOL,EVER COOL,L-3060,EPSON,CLAIMING,08.00AM,09:00 AM,complete,,,,,,,,,,,,
SHIJO,21-Feb-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,09:00 AM,12:00 PM,complete,,,,,,,,,,,,
SHIJO,21-Feb-19,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,complete,,,,,,,,,,,,
SHIJO,21-Feb-19,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,COMPLETE,,,,,,,,,,,,
SHIJO,21-Feb-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,24-Feb-19,17247,EVER COOL,EVER COOL,L-3060,EPSON,CLAIMING,08.00AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,24-Feb-19,17255,Netsoft Computers LLC,Netsoft Computers LLC,LQ-2190,EPSON,CLAIMING,9:00am,10:00 AM,completed,,,,,,,,,,,,
SHIJO,24-Feb-19,6241,FABTECH FZE,FABTECH FZE,LQ-350,EPSON,CLAIMING,10:00am,11:00 AM,completed,,,,,,,,,,,,
SHIJO,24-Feb-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,11:00 AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,24-Feb-19,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,completed,,,,,,,,,,,,
SHIJO,24-Feb-19,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,completed,,,,,,,,,,,,
SHIJO,24-Feb-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,25-Feb-19,17556,ROYAL TASTE CATERING,ROYAL TASTE CATERING,L550,EPSON,REPAIR,09:10 AM,10:10 AM,qoute sent,,,,,,,,,,,,
SHIJO,25-Feb-19,17570,Mabrook Computers & Electronics LLC,Mabrook Computers & Electronics LLC,L805,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,25-Feb-19,17578,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,25-Feb-19,17587,Grand PCD Trading,Grand PCD Trading,L382 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,25-Feb-19,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,26-Feb-19,17448,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,L3050,EPSON,REPAIR,8:00am,10:00 AM,completed,,,,,,,,,,,,
SHIJO,26-Feb-19,17817,MOHAMMEDABDUL,MOHAMMEDABDUL,,EPSON,REPAIR,10:00am,11:00 AM,completed,,,,,,,,,,,,
SHIJO,26-Feb-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,11:00 AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,26-Feb-19,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,completed,,,,,,,,,,,,
SHIJO,26-Feb-19,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,completed,,,,,,,,,,,,
SHIJO,26-Feb-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,27-Feb-19,17979,Almoe Service Centre,Almoe Service Centre,WP-4525,EPSON,REPAIR,08:00 AM,11:00 AM,completed,,,,,,,,,,,,
SHIJO,27-Feb-19,17708,STARWORLD  Stationery LLC,STARWORLD  Stationery LLC,L382 ,EPSON,REPAIR,11:00 AM,1:00pm,Pending,,,,,,,,,,,,
